Cod_setor;Situacao_setor;V001;V002;V003
351870105000228;1;38;0;0
351870105000229;1;40;0;0
351870105000230;1;29;0;0
351870105000231;1;13;0;0
351870105000232;1;31;0;0
351870105000233;1;39;0;0
351870105000234;1;68;0;0
351870105000235;1;53;0;0
351870105000236;1;82;0;0
351870105000237;1;47;0;0
351870105000238;1;33;0;1
351870105000239;1;219;0;0
351870105000240;1;79;0;0
351870105000241;1;243;0;0
351870105000242;1;152;1;0
351870105000243;1;188;0;0
351870105000244;1;17;1;0
351870105000245;1;19;0;0
351870105000246;1;33;0;0
351870105000247;1;55;0;0
351870105000248;1;98;0;0
351870105000249;1;62;0;0
351870105000250;1;69;0;0
351870105000251;1;48;0;0
351870105000252;1;130;0;0
351870105000253;1;84;0;0
351870105000254;1;161;0;0
351870105000255;1;122;0;0
351870105000256;1;155;0;0
351870105000257;8;12;0;0
351870105000258;1;117;0;0
351870105000259;1;283;0;0
351870105000260;1;156;1;0
351870105000261;1;75;0;0
351870105000262;1;105;3;0
351870105000263;1;30;0;0
351870105000264;1;106;0;0
351870105000265;1;176;0;0
351870105000266;1;124;0;0
351870105000267;2;183;0;0
351870105000268;1;51;0;0
351870105000269;1;128;0;0
351870105000270;1;104;0;3
351870105000271;1;160;2;0
351870105000272;1;20;0;0
351870105000273;1;129;0;0
351870105000274;1;76;0;0
351870105000275;1;134;0;0
351870105000276;1;128;0;0
351870105000278;1;162;0;0
351870105000279;1;117;0;0
351870105000280;1;7;0;0
351870105000281;1;3;0;0
351870105000282;1;2;0;0
351870105000283;1;24;0;0
351870105000284;1;136;1;0
351870105000285;1;548;1;9
351870105000286;1;149;0;0
351870105000287;1;12;0;0
351870105000288;1;22;0;0
351870105000289;1;2;X;X
351870105000290;1;55;0;0
351870105000291;1;0;X;X
351870105000293;1;15;0;0
351870105000294;1;307;0;0
351870105000295;1;5;0;0
351870105000296;1;53;0;0
351870105000297;1;30;0;0
351870105000298;1;32;0;0
351870105000299;1;40;0;0
351870105000300;1;26;0;0
351870105000301;1;86;0;0
351870105000302;1;69;0;0
351870105000303;1;46;0;0
351870105000305;1;6;0;0
351870105000306;1;23;0;0
351870105000310;1;20;0;0
351870105000311;1;19;0;0
351870110000001;1;196;0;0
351870110000002;1;92;0;0
351870110000003;1;21;0;0
351870110000004;1;81;0;0
351870110000005;1;46;0;0
351870110000006;1;223;0;0
351870110000007;1;114;0;0
351870110000008;1;213;0;0
351870110000009;1;119;0;0
351870110000010;1;255;0;0
351870110000011;1;158;0;14
351870110000012;1;134;0;0
351870110000013;1;77;0;0
351870110000014;1;73;0;0
351870110000015;1;77;1;0
351870110000016;1;91;0;0
351870110000017;1;73;0;0
351870110000018;1;35;0;0
351870110000019;1;83;0;0
351870110000020;1;63;0;0
351870110000021;1;81;0;0
351870110000022;1;168;0;2
351870110000023;1;41;0;0
351870110000024;1;195;0;0
351870110000025;1;108;0;0
351870110000026;1;150;0;0
351870110000027;1;162;0;0
351870110000028;1;87;0;0
351870110000029;1;85;0;0
351870110000030;1;54;0;0
351870110000031;1;122;0;0
351870110000032;1;150;0;0
351870110000033;1;162;0;0
351870110000034;1;55;0;0
351870110000035;1;89;0;0
351870110000036;1;102;0;1
351870110000037;1;51;0;0
351870110000038;1;140;0;0
351870110000039;1;43;0;0
351870110000040;1;101;0;0
351870110000041;1;73;0;0
351870110000042;1;129;0;0
351870110000043;1;106;0;2
351870110000044;1;174;0;0
351870110000045;1;282;0;0
351870110000046;1;96;0;0
351870110000047;1;92;0;0
351870110000048;1;133;1;0
351870110000049;1;158;0;0
351870110000050;1;106;0;0
351870110000051;1;94;0;0
351870110000052;1;88;0;0
351870110000053;1;107;0;0
351870110000054;1;131;0;0
351870110000055;1;161;0;0
351870110000056;1;188;0;0
351870110000057;1;101;1;0
351870110000058;1;192;0;0
351870110000059;1;175;0;0
351870110000060;1;162;0;0
351870110000061;1;147;0;0
351870110000062;1;73;0;0
351870110000063;1;182;0;0
351870110000064;1;95;0;0
351870110000065;1;101;0;1
351870110000066;1;175;0;0
351870110000067;1;234;0;0
351870110000068;1;49;0;0
351870110000069;1;78;0;0
351870110000070;1;214;0;0
351870110000071;1;182;2;0
351870110000072;1;163;0;0
351870110000073;1;131;0;0
351870110000074;1;116;0;0
351870110000075;1;157;0;0
351870110000076;1;61;0;0
351870110000077;1;104;0;0
351870110000078;1;154;0;0
351870110000079;1;115;0;0
351870110000080;1;159;0;0
351870110000081;1;115;0;0
351870110000082;1;146;0;0
351870110000083;1;129;0;0
351870110000084;1;160;0;0
351870110000085;1;283;2;0
351870110000086;1;144;0;0
351870110000087;1;80;0;0
351870110000088;1;68;0;0
351870110000089;1;219;0;0
351870110000090;1;159;0;0
351870110000091;1;182;0;0
351870110000092;1;231;0;0
351870110000093;1;291;0;0
351870110000094;1;65;0;0
351870110000095;1;178;0;0
351870110000096;1;171;0;0
351870110000097;1;126;0;0
351870110000098;1;267;0;0
351870110000099;1;299;0;0
351870110000100;1;114;0;0
351870110000101;1;167;0;0
351870110000102;1;107;0;0
351870110000103;1;202;0;0
351870110000104;1;195;0;0
351870110000105;1;293;1;0
351870110000106;1;128;0;0
351870110000107;1;206;0;0
351870110000108;1;173;0;0
351870110000109;1;227;0;0
351870110000110;1;173;0;0
351870110000111;1;343;0;0
351870110000112;1;320;0;0
351870110000113;1;381;0;0
351870110000114;1;323;0;0
351870110000115;1;354;0;0
351870110000116;1;185;0;0
351870110000117;1;81;0;0
351870110000118;1;126;0;0
351870110000119;1;164;0;0
351870110000120;1;154;0;0
351870110000121;1;161;1;0
351870110000122;1;139;0;0
351870110000123;1;248;0;0
351870110000124;1;174;0;0
351870110000125;1;73;0;0
351870110000126;1;75;0;0
351870110000127;1;92;0;0
351870110000128;1;87;0;0
351870110000129;1;2;X;X
351870110000130;1;209;0;0
351870110000131;1;181;0;0
351870110000132;2;0;X;X
351870110000133;1;137;0;0
351870110000134;1;146;0;0
351870110000135;1;103;0;0
351870110000136;1;75;0;0
351870110000137;1;121;0;0
351870110000138;1;129;0;0
351870110000139;1;184;0;0
351870110000140;1;85;1;0
351870110000141;1;0;0;0
351870110000143;1;14;X;X
351870110000144;1;1;X;X
351870110000145;1;158;0;0
351870110000146;1;131;0;1
351870110000147;1;241;0;0
351870110000148;1;194;3;2
351870110000149;1;141;0;0
351870110000150;1;114;0;0
351870110000151;1;243;0;0
351870110000152;1;253;0;0
351870110000153;1;279;0;0
351870110000154;1;102;0;0
351870110000155;1;156;0;0
351870110000156;1;144;0;0
351870110000157;1;311;0;0
351870110000158;1;34;0;0
351870110000159;1;121;0;0
351870110000160;1;95;0;3
351870110000161;1;12;X;X
351870110000162;2;10;X;X
351870110000163;1;93;0;3
351870110000164;1;90;0;0
351870110000165;1;177;0;0
351870110000166;1;162;0;0
351870110000167;1;102;0;0
351870110000168;1;127;0;0
351870110000169;1;61;0;0
351870110000170;1;176;0;0
351870110000171;1;145;0;0
351870110000172;1;360;0;0
351870110000173;1;113;0;0
351870110000174;1;130;0;0
351870110000175;1;270;0;0
351870110000176;1;234;0;3
351870110000177;1;204;0;0
351870110000178;1;218;0;0
351870110000179;1;409;0;0
351870110000180;1;233;0;3
351870110000181;1;130;0;0
351870110000182;1;119;0;0
351870110000183;1;126;0;0
351870110000184;1;96;0;0
351870110000185;1;98;0;0
351870110000186;1;87;0;0
351880005000001;1;33;0;0
351880005000002;1;8;0;0
351880005000003;1;34;0;0
351880005000004;1;57;1;0
351880005000005;1;47;0;0
351880005000006;1;40;0;3
351880005000007;1;16;0;0
351880005000008;1;26;0;0
351880005000009;1;21;0;0
351880005000011;1;62;0;0
351880005000012;1;21;0;0
351880005000013;1;55;0;0
351880005000014;1;54;0;0
351880005000015;1;52;0;0
351880005000016;1;67;0;0
351880005000017;1;73;0;0
351880005000018;1;50;0;0
351880005000019;1;95;0;0
351880005000020;1;113;0;0
351880005000021;1;61;0;0
351880005000022;1;41;0;0
351880005000023;1;68;0;0
351880005000024;1;64;0;0
351880005000025;1;80;0;0
351880005000026;1;54;0;0
351880005000027;1;70;0;0
351880005000028;1;86;0;0
351880005000029;1;61;0;0
351880005000030;1;76;0;0
351880005000031;1;19;0;0
351880005000032;1;74;0;0
351880005000033;1;56;0;0
351880005000034;1;181;0;0
351880005000035;1;75;0;0
351880005000036;1;45;0;0
351880005000037;1;66;0;0
351880005000038;1;97;0;0
351880005000039;1;103;0;0
351880005000040;1;114;1;0
351880005000041;1;136;0;0
351880005000042;1;61;0;0
351880005000043;1;79;0;0
351880005000044;1;88;0;0
351880005000045;1;78;0;0
351880005000046;1;63;0;0
351880005000047;1;144;0;0
351880005000048;1;77;0;0
351880005000049;1;121;0;0
351880005000050;1;92;0;0
351880005000051;1;66;0;0
351880005000052;1;123;0;0
351880005000053;1;75;0;0
351880005000054;1;81;0;0
351880005000055;1;101;0;0
351880005000056;1;246;0;0
351880005000057;1;98;0;0
351880005000058;1;100;0;0
351880005000059;1;56;0;0
351880005000060;1;71;0;0
351880005000061;1;117;0;0
351880005000062;1;111;0;0
351880005000063;1;79;0;0
351880005000064;1;59;0;0
351880005000065;1;137;1;0
351880005000066;1;97;0;0
351880005000067;1;133;0;0
351880005000068;1;59;0;0
351880005000069;1;67;0;0
351880005000070;1;163;0;0
351880005000071;1;73;0;0
351880005000072;1;62;0;0
351880005000073;1;45;0;0
351880005000074;1;103;0;0
351880005000075;1;83;0;0
351880005000076;1;130;0;0
351880005000077;1;148;0;0
351880005000078;1;104;0;0
351880005000079;1;74;0;0
351880005000080;1;105;0;0
351880005000081;1;145;0;0
351880005000082;1;74;0;0
351880005000083;1;65;0;0
351880005000084;1;70;0;0
351880005000085;1;61;0;0
351880005000086;1;62;0;0
351880005000087;1;64;0;0
351880005000088;1;43;0;0
351880005000089;1;69;0;0
351880005000090;1;99;0;0
351880005000091;1;63;0;0
351880005000092;1;12;0;0
351880005000094;1;102;4;0
351880005000095;1;70;0;0
351880005000096;1;41;0;0
351880005000097;1;70;0;0
351880005000098;1;94;0;0
351880005000099;1;47;0;0
351880005000101;1;32;0;0
351880005000102;1;121;0;0
351880005000103;1;76;0;0
351880005000104;1;72;0;0
351880005000105;1;112;0;0
351880005000106;1;58;0;0
351880005000107;1;73;0;0
351880005000108;1;83;0;0
351880005000109;1;86;0;0
351880005000110;1;77;0;0
351880005000111;1;76;0;2
351880005000112;1;72;0;0
351880005000113;1;87;0;0
351880005000114;1;75;0;0
351880005000115;1;79;0;0
351880005000116;1;79;0;0
351880005000117;1;75;2;0
351880005000118;1;127;0;0
351880005000119;1;73;0;0
351880005000120;1;3;0;0
351880005000121;1;119;0;0
351880005000122;1;83;0;0
351880005000123;1;142;0;0
351880005000124;1;83;0;0
351880005000125;1;117;0;0
351880005000126;1;65;1;0
351880005000127;1;154;0;0
351880005000128;1;188;0;0
351880005000129;1;124;0;0
351880005000130;1;58;0;0
351880005000131;1;96;0;0
351880005000132;1;161;0;0
351880005000133;1;27;0;0
351880005000134;1;75;0;0
351880005000135;1;106;0;0
351880005000136;1;110;0;0
351880005000137;1;100;0;0
351880005000138;1;76;0;0
351880005000139;1;48;0;0
351880005000140;1;36;0;0
351880005000141;1;90;0;0
351880005000142;1;69;0;0
351880005000143;1;124;0;0
351880005000144;1;83;0;0
351880005000145;1;166;0;0
351880005000146;1;101;0;0
351880005000147;1;143;1;0
351880005000148;1;82;0;0
351880005000149;1;100;0;0
351880005000150;1;76;0;0
351880005000151;1;110;0;0
351880005000152;1;102;0;1
351880005000153;1;76;0;0
351880005000154;1;107;0;0
351880005000155;1;76;0;0
351880005000156;1;51;0;0
351880005000157;1;114;0;0
351880005000158;1;72;0;0
351880005000159;1;84;0;0
351880005000160;1;116;0;0
351880005000161;1;121;0;0
351880005000162;1;141;0;0
351880005000163;1;77;0;0
351880005000164;1;91;0;0
351880005000165;1;87;0;0
351880005000166;1;94;0;0
351880005000167;1;79;0;0
351880005000168;1;98;0;0
351880005000169;1;93;2;0
351880005000170;1;60;0;0
351880005000171;1;88;0;0
351880005000172;1;47;0;0
351880005000173;1;48;0;0
351880005000174;1;72;0;0
351880005000175;1;86;0;0
351880005000176;1;120;0;0
351880005000177;1;160;0;0
351880005000178;1;64;0;0
351880005000179;1;48;0;0
351880005000180;1;110;0;0
351880005000181;1;79;0;0
351880005000182;1;54;0;0
351880005000183;1;95;0;0
351880005000184;1;142;0;0
351880005000185;1;40;0;0
351880005000186;1;73;0;0
351880005000187;1;109;0;0
351880005000188;1;101;0;0
351880005000189;1;121;0;0
351880005000190;1;84;0;0
351880005000191;1;47;0;0
351880005000192;1;52;0;0
351880005000193;1;64;0;0
351880005000194;1;69;0;0
351880005000195;1;119;0;0
351880005000196;1;76;0;0
351880005000197;1;53;0;0
351880005000198;1;56;0;0
351880005000199;1;211;0;0
351880005000200;1;117;0;0
351880005000201;1;126;0;0
351880005000202;1;50;0;0
351880005000203;1;89;0;0
351880005000204;1;66;0;0
351880005000205;1;151;0;0
351880005000206;1;63;0;0
351880005000207;1;94;1;0
351880005000208;1;105;0;0
351880005000209;1;58;0;0
351880005000210;1;69;1;0
351880005000211;1;122;0;0
351880005000212;1;107;0;0
351880005000213;1;63;0;0
351880005000214;1;113;0;1
351880005000215;1;121;0;0
351880005000216;1;162;0;0
351880005000217;1;58;0;0
351880005000218;1;71;0;0
351880005000219;1;66;0;0
351880005000220;1;67;0;0
351880005000221;1;127;0;0
351880005000222;1;69;0;0
351880005000223;1;116;0;0
351880005000224;1;269;0;0
351880005000225;1;127;0;0
351880005000226;1;62;0;0
351880005000227;1;123;0;0
351880005000228;1;727;0;0
351880005000229;1;245;0;0
351880005000230;1;94;0;0
351880005000231;1;68;0;0
351880005000232;1;129;0;0
351880005000233;1;76;0;0
351880005000234;1;138;0;0
351880005000235;1;117;0;0
351880005000236;1;115;0;0
351880005000237;1;54;0;0
351880005000238;1;121;0;0
351880005000239;1;105;0;0
351880005000240;1;88;0;0
351880005000241;1;120;0;0
351880005000242;1;54;0;0
351880005000243;1;68;0;0
351880005000244;1;66;0;0
351880005000245;1;115;0;0
351880005000246;1;140;0;0
351880005000247;1;86;0;0
351880005000248;1;121;0;0
351880005000249;1;64;0;0
351880005000250;1;126;0;0
351880005000251;1;74;0;0
351880005000252;1;86;0;0
351880005000253;1;106;0;0
351880005000254;1;67;0;0
351880005000255;1;61;0;0
351880005000256;1;39;0;0
351880005000257;1;131;1;0
351880005000258;1;125;0;0
351880005000259;1;116;0;0
351880005000260;1;83;0;0
351880005000261;1;106;0;0
351880005000262;1;80;0;0
351880005000263;1;215;0;0
351880005000264;1;69;0;0
351880005000265;1;60;0;0
351880005000266;1;266;0;0
351880005000267;1;97;0;0
351880005000268;1;67;0;0
351880005000269;1;90;1;0
351880005000270;1;89;0;0
351880005000271;1;130;0;0
351880005000272;1;49;0;0
351880005000273;1;100;0;0
351880005000274;1;75;0;0
351880005000275;1;167;0;0
351880005000276;1;88;0;0
351880005000277;1;140;0;0
351880005000278;1;46;0;0
351880005000279;1;66;0;0
351880005000280;1;70;0;0
351880005000281;1;60;0;0
351880005000282;1;121;0;0
351880005000283;1;71;0;0
351880005000284;1;61;0;0
351880005000285;1;96;0;0
351880005000286;1;85;0;0
351880005000287;1;58;0;2
351880005000288;1;59;0;0
351880005000289;1;81;0;0
351880005000290;1;95;0;0
351880005000291;1;56;0;0
351880005000292;1;155;0;0
351880005000293;1;108;0;0
351880005000294;1;45;0;0
351880005000295;1;118;0;0
351880005000296;1;82;0;0
351880005000297;1;151;0;0
351880005000298;1;152;0;0
351880005000299;1;107;0;0
351880005000300;1;130;0;1
351880005000301;1;105;0;0
351880005000302;1;46;0;0
351880005000303;1;77;0;0
351880005000304;1;159;0;0
351880005000305;1;74;0;0
351880005000306;1;130;0;0
351880005000307;1;109;0;0
351880005000308;1;101;0;0
351880005000309;1;7;0;0
351880005000310;1;179;0;0
351880005000311;1;85;0;0
351880005000312;1;62;1;0
351880005000313;1;107;0;0
351880005000314;1;83;0;0
351880005000315;1;101;0;0
351880005000316;1;55;1;0
351880005000317;1;72;0;0
351880005000318;1;110;0;0
351880005000319;1;135;0;0
351880005000320;1;106;2;0
351880005000321;1;82;0;0
351880005000322;1;100;0;0
351880005000323;1;87;1;0
351880005000324;1;102;1;0
351880005000325;1;102;0;0
351880005000326;1;138;0;0
351880005000327;1;91;0;0
351880005000328;1;71;0;2
351880005000329;1;110;1;0
351880005000330;1;96;0;0
351880005000331;1;71;0;0
351880005000332;1;56;0;0
351880005000333;1;75;0;0
351880005000334;1;58;0;0
351880005000335;1;101;0;0
351880005000336;1;106;0;0
351880005000337;1;59;0;0
351880005000338;1;70;0;0
351880005000339;1;75;2;0
351880005000340;1;89;0;0
351880005000341;1;72;0;0
351880005000342;1;191;1;0
351880005000343;1;107;0;0
351880005000344;1;71;0;0
351880005000345;1;86;0;0
351880005000346;1;95;0;0
351880005000347;1;72;0;0
351880005000348;1;74;0;1
351880005000349;1;62;0;0
351880005000350;1;91;0;0
351880005000351;1;181;0;0
351880005000352;1;90;0;0
351880005000353;1;95;0;1
351880005000354;1;82;0;0
351880005000355;1;111;0;0
351880005000356;1;137;0;0
351880005000357;1;139;0;0
351880005000358;1;127;0;0
351880005000359;1;136;0;0
351880005000360;1;101;0;0
351880005000361;1;180;0;0
351880005000362;1;46;0;0
351880005000363;1;146;0;0
351880005000364;1;81;0;0
351880005000365;1;40;0;0
351880005000366;1;114;0;0
351880005000367;1;144;0;0
351880005000368;1;36;0;0
351880005000369;1;106;0;0
351880005000370;1;89;0;0
351880005000371;1;79;0;1
351880005000372;1;178;0;4
351880005000373;1;235;0;0
351880005000374;1;122;0;0
351880005000375;1;162;0;0
351880005000376;1;155;0;0
351880005000377;1;245;0;0
351880005000378;1;201;0;2
351880005000379;1;266;0;0
351880005000380;1;118;0;0
351880005000381;1;255;0;0
351880005000382;1;93;0;0
351880005000383;1;72;0;0
351880005000384;1;129;0;0
351880005000385;1;105;0;0
351880005000386;1;187;0;0
351880005000387;1;153;0;0
351880005000388;1;97;0;0
351880005000389;1;131;0;0
351880005000390;1;113;0;0
351880005000391;1;235;0;0
351880005000392;1;86;0;0
351880005000393;1;71;0;3
351880005000394;1;113;0;0
351880005000395;1;136;0;0
351880005000396;1;189;0;0
351880005000397;1;76;0;0
351880005000398;1;87;2;0
351880005000399;1;119;0;0
351880005000400;1;160;0;3
351880005000401;1;56;0;0
351880005000402;1;141;0;0
351880005000403;1;83;0;0
351880005000404;1;86;0;0
351880005000405;1;125;0;0
351880005000406;1;117;0;0
351880005000407;1;71;0;0
351880005000408;1;89;0;0
351880005000409;1;136;0;0
351880005000410;1;137;3;0
351880005000411;1;110;1;0
351880005000412;1;113;0;0
351880005000413;1;194;0;0
351880005000414;1;58;0;0
351880005000415;1;103;0;0
351880005000416;1;72;0;0
351880005000417;1;179;0;0
351880005000418;1;68;2;0
351880005000419;1;135;0;0
351880005000420;1;56;0;0
351880005000421;1;134;0;0
351880005000422;1;57;0;0
351880005000423;1;60;0;0
351880005000424;1;94;0;0
351880005000425;1;112;0;0
351880005000426;1;79;0;0
351880005000427;1;99;0;0
351880005000428;1;169;0;0
351880005000429;1;56;0;0
351880005000430;1;192;0;0
351880005000431;1;97;1;0
351880005000432;1;107;0;0
351880005000433;1;148;0;0
351880005000434;1;88;0;0
351880005000435;1;144;0;0
351880005000436;1;117;0;0
351880005000437;1;100;0;0
351880005000438;1;88;0;0
351880005000439;1;86;0;0
351880005000440;1;106;0;0
351880005000441;1;76;0;0
351880005000442;1;112;0;0
351880005000443;1;89;0;0
351880005000444;1;153;0;0
351880005000445;1;143;0;0
351880005000446;1;168;0;0
351880005000447;1;125;0;0
351880005000448;1;121;0;0
351880005000449;1;113;0;0
351880005000450;1;182;0;0
351880005000451;1;100;0;0
351880005000452;1;71;1;0
351880005000453;1;78;0;0
351880005000454;1;121;0;0
351880005000455;1;111;0;3
351880005000456;1;85;0;0
351880005000457;1;90;0;0
351880005000458;1;231;0;2
351880005000459;1;136;0;2
351880005000460;1;78;0;0
351880005000461;1;168;1;0
351880005000462;1;114;0;2
351880005000463;1;147;0;0
351880005000464;1;45;0;0
351880005000465;1;92;0;0
351880005000466;1;133;0;0
351880005000467;1;58;0;0
351880005000468;1;21;0;0
351880005000469;1;88;0;0
351880005000470;1;72;0;1
351880005000471;1;99;0;0
351880005000472;1;95;0;0
351880005000473;1;139;0;0
351880005000474;1;82;0;0
351880005000475;1;117;0;0
351880005000476;1;103;0;1
351880005000477;1;106;0;0
351880005000478;1;64;0;0
351880005000479;1;215;0;0
351880005000480;1;105;0;0
351880005000481;1;76;0;0
351880005000482;1;68;0;0
351880005000483;1;121;0;0
351880005000484;1;93;0;0
351880005000485;1;83;0;0
351880005000486;1;67;0;0
351880005000487;1;86;0;0
351880005000488;1;138;0;0
351880005000489;1;80;1;0
351880005000490;1;51;0;1
351880005000491;1;86;0;0
351880005000492;1;62;0;0
351880005000493;1;62;0;0
351880005000494;1;55;1;3
351880005000495;1;156;0;0
351880005000496;1;87;0;0
351880005000497;1;61;0;0
351880005000498;1;78;0;0
351880005000499;1;106;0;0
351880005000500;1;99;0;0
351880005000501;1;84;0;0
351880005000502;1;62;0;0
351880005000503;1;64;0;0
351880005000504;1;66;0;0
351880005000505;1;57;0;0
351880005000506;1;56;0;0
351880005000507;1;53;0;0
351880005000508;1;58;0;0
351880005000509;1;75;0;0
351880005000510;1;74;0;0
351880005000511;1;64;0;0
351880005000512;1;72;0;0
351880005000513;1;51;0;0
351880005000514;1;60;0;0
351880005000515;1;81;0;0
351880005000516;1;68;0;0
